code,id,name,original_name,name_kana,lat,lng,prefecture,postal_code,address,closed,open_date,closed_date,impl,attr
9923007,01adb0,湯野浜温泉,湯野浜温泉,ゆのはまおんせん,38.77975,139.751556,6,997-1201,山形県鶴岡市湯野浜１丁目１-７,1,1929-12-08,1975-04-01,0,NULL
9923102,92bfaa,尾花沢,尾花沢,おばなざわ,38.602194,140.401333,6,999-4228,山形県尾花沢市上町６丁目１-１６,1,1926-08-16,1970-09-10,0,NULL
9923202,f28385,新田(山形),新田,しんでん,38.404532,140.236626,6,990-0523,山形県寒河江市大字八鍬１１８３−２,1,1926-12-23,1974-11-18,0,NULL
9923203,532ad9,白岩,白岩,しらいわ,38.408297,140.230088,6,990-0505,山形県寒河江市大字白岩１７６−１,1,1926-12-23,1974-11-18,0,NULL
9923204,e6ada3,上野(山形),上野,うわの,38.410116,140.205793,6,990-0505,山形県寒河江市大字白岩７３６−１３,1,1926-12-23,1974-11-18,0,NULL
9923205,cc9288,羽前宮内,羽前宮内,うぜんみやうち,38.412739,140.197473,6,990-0501,山形県寒河江市大字宮内４１,1,1926-12-23,1974-11-18,0,NULL
9923206,776850,石田(山形),石田,いしだ,38.416679,140.182879,6,990-0701,山形県西村山郡西川町大字睦合乙４６３,1,1926-12-23,1974-11-18,0,NULL
9923207,bb5eb4,睦合,睦合,むつあい,38.419769,140.171296,6,990-0701,山形県西村山郡西川町大字睦合丙２０４,1,1926-12-23,1974-11-18,0,NULL
9923208,e35bdd,海味,海味,かいしゅう,38.4226,140.159129,6,990-0702,山形県西村山郡西川町大字海味８２,1,1926-12-23,1974-11-18,0,NULL
9923209,f49a51,西海味,西海味,にしかいしゅう,38.425355,140.150108,6,990-0702,山形県西村山郡西川町大字海味４８６,1,1928-09-17,1974-11-18,0,NULL
9923210,9b73a1,間沢,間沢,まざわ,38.430111,140.131694,6,990-0703,山形県西村山郡西川町大字間沢２２−１１,1,1928-09-17,1974-11-18,0,NULL
9923302,09370d,一本柳,一本柳,いっぽんやなぎ,38.007248,140.166013,6,992-0334,山形県東置賜郡高畠町大字一本柳１２６６,1,1922-03-16,1974-11-18,0,NULL
9923303,638342,竹ノ森,竹ノ森,たけのもり,38.013234,140.178537,6,992-0342,山形県東置賜郡高畠町大字竹森５４−１３,1,1922-03-16,1974-11-18,0,NULL
9923304,ffa4bf,高畠(山形交通),高畠,たかはた,38.005366,140.193771,6,992-0351,山形県東置賜郡高畠町大字高畠１５６８,1,1922-03-16,1974-11-18,0,NULL
9923305,060138,東高畠,東高畠,ひがしたかはた,38.006531,140.206152,6,992-0351,山形県東置賜郡高畠町大字高畠２６２０−１,1,1950-12-01,1968-10-01,0,NULL
9923306,19ee0c,八幡宮前,八幡宮前,NULL,38.00742,140.218866,6,992-0302,山形県東置賜郡高畠町大字安久津２０４３,1,1924-08-31,1968-10-01,0,NULL
9923307,1e86f4,蛭沢,蛭沢,NULL,38.008707,140.227597,6,992-0302,山形県東置賜郡高畠町大字安久津４７２,1,1924-08-31,1968-10-01,0,NULL
9923308,5f101b,上駄子町,上駄子町,かみだごまち,38.012567,140.2378,6,992-0301,山形県東置賜郡高畠町大字二井宿９６０−１２,1,1924-08-31,1968-10-01,0,NULL
9923309,7ecd3b,二井宿,二井宿,にいじゅく,38.015974,140.25522,6,992-0301,山形県東置賜郡高畠町大字二井宿１９１４,1,1924-08-31,1968-10-01,0,NULL
9923402,71aa25,滝尻,滝尻,NULL,36.95465,140.876115,7,971-8182,福島県いわき市泉町滝尻東越地３０,1,NULL,1972-10-01,0,NULL
9923403,2d2eb8,東邦亜鉛前,東邦亜鉛前,NULL,36.949543,140.880834,7,971-8101,福島県いわき市小名浜大道下２５−２３,1,NULL,1972-10-01,0,NULL
9923404,27ca02,宮下,宮下,みやした,36.947528,140.886583,7,971-8101,福島県いわき市小名浜宮下１２７,1,NULL,2015-01-13,0,NULL
9923405,c2677b,水素前,水素前,すいそまえ,36.948853,140.894264,7,971-8101,福島県いわき市小名浜渚廻２−６,1,NULL,1972-10-01,0,NULL
9923406,e7fc8c,小名浜,小名浜,おなはま,36.94708,140.904491,7,971-8101,福島県いわき市小名浜辰巳町３１−２明電社四郎電気,0,NULL,NULL,0,NULL
9923407,8fb6ba,栄町(福島),栄町,NULL,36.944493,140.912,7,971-8101,福島県いわき市小名浜栄町４−４,1,NULL,1968-07-01,0,NULL
1021102,e39f66,岩代飯野,岩代飯野,いわしろいいの,37.657083,140.539028,7,960-1301,福島県福島市飯野町後川１８−８,1,1926-03-01,1972-05-14,0,NULL
1021103,724b67,岩代川俣,岩代川俣,いわしろかわまた,37.665139,140.5925,7,960-1406,福島県伊達郡川俣町大字鶴沢笛田４−１,1,1926-03-01,1972-05-14,0,NULL
1021202,4efa8c,会津村松,会津村松,あいづむらまつ,37.665611,139.871,7,966-0902,福島県喜多方市松山町村松石田１４４５−７,1,1938-08-18,1984-04-01,0,NULL
1021203,6848f8,上三宮,上三宮,かみさんみや,37.682778,139.864556,7,966-0931,福島県喜多方市上三宮町上三宮村尻大道下３１９０−１,1,1938-08-18,1984-04-01,0,NULL
1021204,0fd6b2,会津加納,会津加納,あいづかのう,37.708167,139.855806,7,966-0103,福島県喜多方市熱塩加納町加納村東１７８９−１３,1,1938-08-18,1984-04-01,0,NULL
1021205,290946,熱塩,熱塩,あつしお,37.729083,139.880556,7,966-0101,福島県喜多方市熱塩加納町熱塩雀田６３８,1,1938-08-18,1984-04-01,0,NULL
9932202,f9ca33,石岡南台,石岡南台,いしおかみなみだい,36.183889,140.292222,8,315-0037,茨城県石岡市東石岡３丁目１,1,1989-06-15,2007-04-01,0,NULL
9932203,8228ac,東田中,東田中,ひがしたなか,36.181722,140.303917,8,315-0033,茨城県石岡市東光台３丁目７,1,1964-11-18,2007-04-01,0,NULL
9932204,0e7e36,玉里,玉里,たまり,36.179583,140.315103,8,311-3434,茨城県小美玉市栗又四ケ,1,1988-04-01,2007-04-01,0,NULL
9932205,93d35b,新高浜,新高浜,しんたかはま,36.178417,140.321389,8,311-3434,茨城県小美玉市栗又四ケ２４００−１１,1,1924-06-08,2007-04-01,0,NULL
9932206,e3d44c,四箇村,四箇村,しかむら,36.1765,140.331639,8,311-3434,茨城県小美玉市栗又四ケ１５１７−１０,1,1931-02-01,2007-04-01,0,NULL
9932207,bc933d,常陸小川,常陸小川,ひたちおがわ,36.166528,140.349694,8,311-3435,茨城県小美玉市田木谷,1,1924-06-08,2007-04-01,0,NULL
9932208,8cd24c,小川高校下,小川高校下,おがわこうこうした,36.162444,140.355667,8,311-3423,茨城県小美玉市小川８１１−１,1,1988-04-01,2007-04-01,0,NULL
9932209,edf7ef,桃浦,桃浦,ももうら,36.143056,140.377583,8,311-3507,茨城県行方市羽生７９,1,1926-08-15,2007-04-01,0,NULL
9932210,a7c949,八木蒔,八木蒔,やきまき,36.130528,140.393333,8,311-3506,茨城県行方市八木蒔４９７,1,1931-02-01,2007-04-01,0,NULL
9932211,c7ee1e,浜,浜,はま,36.116278,140.400583,8,311-3505,茨城県行方市浜２６６−２,1,1926-08-15,2007-04-01,0,NULL
9932212,d253fd,玉造町,玉造町,たまつくりまち,36.111861,140.412972,8,311-3512,茨城県行方市玉造甲９４−３,1,1928-02-01,2007-04-01,0,NULL
9932213,950a72,榎本,榎本,えのきもと,36.127694,140.444028,8,311-3501,茨城県行方市芹沢１７６４,1,1929-05-16,2007-04-01,0,NULL
9932214,6baff7,借宿前,借宿前,かりやどまえ,36.141056,140.457167,8,311-1526,茨城県鉾田市半原２１４−２６,1,1951-10-01,2007-04-01,0,NULL
9932215,36f610,巴川,巴川,ともえがわ,36.158028,140.472667,8,311-1527,茨城県鉾田市借宿３６６,1,1929-05-26,2007-04-01,0,NULL
9932216,3715a5,坂戸(茨城),坂戸,さかど,36.155167,140.485667,8,311-1528,茨城県鉾田市当間２２９６,1,1931-02-01,2007-04-01,0,NULL
9932217,88eb4a,鉾田,鉾田,ほこた,36.153333,140.5075,8,311-1517,茨城県鉾田市鉾田２４５６,1,1929-05-16,2007-04-01,0,NULL
9935102,61f1a1,新土浦,新土浦,しんつちうら,36.090551,140.199996,8,300-0051,茨城県土浦市真鍋１丁目１１,1,1959-07-01,1987-04-01,0,NULL
9935103,2aae57,虫掛,虫掛,むしかけ,36.095419,140.176315,8,300-0066,茨城県土浦市虫掛,1,1918-04-17,1987-04-01,0,NULL
9935104,e1d09d,坂田(茨城),坂田,さかた,36.107941,140.162311,8,300-4114,茨城県土浦市上坂田,1,1955-10-01,1987-04-01,0,NULL
9935105,1d7e71,常陸藤沢,常陸藤沢,ひたちふじさわ,36.121755,140.15293,8,300-4115,茨城県土浦市藤沢,1,1918-04-17,1987-04-01,0,NULL
9935106,4401ca,田土部,田土部,たどべ,36.133719,140.133301,8,300-4118,茨城県土浦市田土部,1,1918-02-17,1987-04-01,0,NULL
9935107,12640e,常陸小田,常陸小田,ひたちおだ,36.153317,140.109072,8,300-4223,茨城県つくば市小田２５０９,1,1918-04-17,1987-04-01,0,NULL
9935108,c101a8,常陸北条,常陸北条,ひたちほうじょう,36.17444,140.092828,8,300-4231,茨城県つくば市北条４４１０−１,1,1918-04-17,1987-04-01,0,NULL
9935109,56e6aa,筑波,筑波,つくば,36.206809,140.080083,8,300-4353,茨城県つくば市沼田２８３,1,1918-04-17,1987-04-01,0,NULL
9935110,26bc8a,上大島,上大島,かみおおしま,36.226187,140.06467,8,300-4351,城県つくば市上大島１１７０−４,1,1918-06-07,1987-04-01,0,NULL
9935111,6c2760,酒寄,酒寄,さかより,36.235028,140.065056,8,300-4413,茨城県桜川市真壁町酒寄,1,1959-07-01,1987-04-01,0,NULL
9935112,371ce3,紫尾,紫尾,しいお,36.257872,140.077664,8,300-4414,茨城県桜川市真壁町椎尾４５０,1,1918-06-07,1987-04-01,0,NULL
9935113,8369dc,常陸桃山,常陸桃山,ひたちももやま,36.267529,140.088446,8,300-4412,茨城県桜川市真壁町羽鳥,1,1957-12-14,1987-04-01,0,NULL
9935114,d43684,真壁,真壁,まかべ,36.27618,140.104527,8,300-4407,茨城県桜川市真壁町古城５３−１,1,1918-06-07,1987-04-01,0,NULL
9935115,9e59c2,樺穂,樺穂,かばほ,36.293371,140.107852,8,300-4403,茨城県桜川市真壁町長岡２１７−５,1,1922-03-20,1987-04-01,0,NULL
9935116,f18f9b,東飯田,東飯田,ひがしいいだ,36.313252,140.106963,8,309-1233,茨城県桜川市東飯田,1,1955-12-23,1987-04-01,0,NULL
9935117,295fe3,雨引,雨引,あまびき,36.323056,140.103889,8,309-1231,茨城県桜川市本木１６１４,1,1918-09-07,1987-04-01,0,NULL
9935201,399713,鮎川(茨城),鮎川,あゆかわ,36.566775,140.646817,8,316-0035,茨城県日立市国分町１丁目６番1号,1,1947-09-01,2005-04-01,0,NULL
9935202,1c0090,桜川(茨城),桜川,さくらがわ,36.553678,140.642564,8,316-0035,茨城県日立市国分町１丁目２,1,1947-09-01,2005-04-01,0,NULL
9935203,7a29bf,河原子,河原子,かわらご,36.544958,140.6374,8,316-0004,茨城県日立市東多賀町３丁目６-１８,1,1947-09-01,2005-04-01,0,NULL
9935204,7ecae3,大沼(茨城),大沼,おおぬま,36.537367,140.632031,8,316-0014,茨城県日立市東金沢町２丁目１６-１１,1,1947-09-01,2005-04-01,0,NULL
9935205,05daa1,水木,水木,みずき,36.525442,140.626578,8,316-0024,茨城県日立市水木町２丁目２-１５,1,1947-09-01,2005-04-01,0,NULL
9935207,9a8b18,久慈浜,久慈浜,くじはま,36.497242,140.613192,8,319-1222,茨城県日立市久慈町３丁目４０-２,1,1928-12-27,2005-04-01,0,NULL
9935208,c96174,南高野,南高野,みなみこうや,36.497056,140.604111,8,319-1222,茨城県日立市久慈町５丁目４８-２５,1,1929-08-16,2005-04-01,0,NULL
9935209,3f48ef,茂宮,茂宮,もみや,36.506742,140.596997,8,319-1225,茨城県日立市石名坂町１丁目３４-１３,1,1929-07-03,2005-04-01,0,NULL
9935210,b266b5,大橋(茨城),大橋,おおはし,36.511661,140.588067,8,319-1234,茨城県日立市大和田町１丁目７,1,1929-07-03,2005-04-01,0,NULL
9935211,8dc7c2,川中子,川中子,かわなかご,36.519497,140.570739,8,313-0033,茨城県常陸太田市小目町７８５,1,1929-07-03,2005-04-01,0,NULL
9935212,d54fdd,常陸岡田,常陸岡田,ひたちおかだ,36.524997,140.554008,8,313-0031,茨城県常陸太田市岡田町１７４６−２,1,1929-07-03,2005-04-01,0,NULL
9935213,5a9ee6,小沢(茨城),小沢,おざわ,36.525319,140.542842,8,313-0038,茨城県常陸太田市小沢町８１０−３,1,1929-07-03,2005-04-01,0,NULL
9935214,302b21,常北太田,常北太田,じょうほくおおた,36.532028,140.528972,8,313-0013,茨城県常陸太田市山下町１７２２−１,1,1929-07-03,2005-04-01,0,NULL
9935302,030ef5,東石川,東石川,NULL,36.385881,140.430252,8,311-4142,茨城県水戸市東赤塚２１０８,1,NULL,1971-02-11,0,NULL
9935303,2531fa,西原町,西原町,NULL,36.387577,140.438588,8,310-0043,茨城県水戸市松が丘１丁目２-４０,1,NULL,1971-02-11,0,NULL
9935304,eb06bc,上水戸,上水戸,かみみと,36.391321,140.448914,8,310-0041,茨城県水戸市上水戸３丁目７-３６,1,1926-10-24,1971-02-11,0,NULL
9935305,9560d8,曙町(茨城),曙町,NULL,36.394617,140.446786,8,310-0055,茨城県水戸市袴塚１丁目６-１６銀星映画劇場,1,NULL,1971-02-11,0,NULL
9935306,f0773e,大学前(茨城),大学前,NULL,36.398113,140.441341,8,310-0055,茨城県水戸市袴塚３丁目６,1,NULL,1971-02-11,0,NULL
9935307,3b33ea,堀,堀,NULL,36.405967,140.424429,8,310-0903,茨城県水戸市堀町５０５−９,1,NULL,1968-06-16,0,NULL
9935308,48b27b,田野(茨城),田野,NULL,36.414997,140.415876,8,310-0901,茨城県水戸市田野町３４３,1,NULL,1968-06-16,0,NULL
9935309,e01e71,飯富,飯富,いいとみ,36.427566,140.41266,8,311-4206,茨城県水戸市飯富町３５６２−７,1,1926-10-24,1968-06-16,0,NULL
9935310,9615a2,藤井(茨城),藤井,ふじい,36.445333,140.410747,8,311-4201,茨城県水戸市藤井町２４７−４,1,1926-10-24,1968-06-16,0,NULL
9935311,6776c1,那珂西,那珂西,なかさい,36.467623,140.391601,8,311-4302,茨城県東茨城郡城里町大字那珂西２４６９−１,1,1926-10-24,1968-06-16,0,NULL
9935312,810e2e,石塚,石塚,いしつか,36.481535,140.370988,8,311-4303,茨城県東茨城郡城里町大字石塚１１８０−１,1,1926-10-24,1968-06-16,0,NULL
9935313,3c7eec,常陸岩船,常陸岩船,NULL,36.497249,140.366538,8,311-4324,茨城県東茨城郡城里町大字高久５,1,NULL,1966-06-01,0,NULL
9935314,5ad41f,阿波山,阿波山,あはやま,36.516113,140.368603,8,311-4344,茨城県東茨城郡城里町大字阿波山１８９−２,1,1927-02-23,1966-06-01,0,NULL
9935315,26abbd,阿野沢,阿野沢,NULL,36.531293,140.351785,8,311-4342,茨城県東茨城郡城里町大字上阿野沢７７２,1,NULL,1966-06-01,0,NULL
9935316,3304e2,御前山,御前山,ごぜんやま,36.542701,140.337424,8,311-4341,茨城県東茨城郡城里町大字御前山１２２−２,1,1927-03-26,1966-06-01,0,NULL
9935402,a7f561,乃木神社前,乃木神社前,のぎじんじゃまえ,36.884667,139.998764,9,329-2704,栃木県那須塩原市新南６９３−５,1,1935-08-21,1968-12-16,0,NULL
9935403,db33c4,大高前,大高前,だいこうまえ,36.873878,140.017039,9,324-0058,栃木県大田原市紫塚１丁目１,1,1933-08-17,1968-12-16,0,NULL
9935404,8b2c00,大田原,大田原,おおたわら,36.870972,140.026722,9,324-0051,栃木県大田原市山の手２丁目１５,1,1918-04-17,1968-12-16,0,NULL
9935405,7c4fa5,中田原,中田原,NULL,36.875196,140.043172,9,324-0062,栃木県大田原市中田原１５２５−７,1,1933-08-17,1968-12-16,0,NULL
9935406,3c0247,金丸原,金丸原,NULL,36.868502,140.078368,9,324-0011,栃木県大田原市北金丸１５６３−４,1,1918-04-17,1968-12-16,0,NULL
9935407,c73060,白旗城址前,白旗城址前,NULL,36.86802,140.089964,9,324-0011,栃木県大田原市北金丸,1,1936-05-14,1968-12-16,0,NULL
9935408,52b914,黒羽,黒羽,くろばね,36.862333,140.112917,9,324-0241,栃木県黒羽向町大田原市,1,1918-04-17,1968-12-16,0,NULL
2102003,444d2a,大幡,大幡,おおはた,36.169472,139.376694,11,360-0803,埼玉県熊谷市柿沼６４−１１,1,1943-12-05,1983-06-01,0,NULL
2102004,17d9bb,妻沼,妻沼,めぬま,36.221611,139.380583,11,360-0203,埼玉県熊谷市弥藤吾,1,1943-12-05,1983-06-01,0,NULL
1131608,d4efc3,武蔵岩井,武蔵岩井,むさしいわい,35.748639,139.22725,13,190-0181,東京都西多摩郡日の出町大字大久野,1,1925-09-20,1971-02-01,0,NULL
1040102,ea6775,東中学校前,東中学校前,ひがしちゅうがっこうまえ,37.928578,139.348203,15,957-0021,新潟県新発田市五十公野４８２３,1,1973-04-01,1984-04-01,0,NULL
1040103,94a0a6,五十公野,五十公野,いじみの,37.919353,139.357089,15,957-0028,新潟県新発田市山崎６８−１,1,1925-11-20,1984-04-01,0,NULL
1040104,caf547,新江口,新江口,しんえぐち,37.902744,139.373653,15,957-0036,新潟県新発田市米倉１２２５,1,1963-11-15,1984-04-01,0,NULL
1040105,cc84d7,米倉,米倉,よねくら,37.888369,139.38745,15,957-0465,新潟県新発田市大槻４１７９,1,1925-11-20,1984-04-01,0,NULL
1040106,cab1f4,新山内,新山内,しんやまうち,37.868594,139.404058,15,957-0466,新潟県新発田市山内１３３４,1,1963-11-15,1984-04-01,0,NULL
1040107,13a478,赤谷,赤谷,あかたに,37.845953,139.410667,15,957-0464,新潟県新発田市上赤谷１１８２,1,1925-11-20,1984-04-01,0,NULL
1040108,cf5b46,東赤谷,東赤谷,ひがしあかたに,37.822903,139.442983,15,957-0463,新潟県新発田市東赤谷６０４６,1,1941-06-01,1984-04-01,0,NULL
1040202,a67fe4,片貝(新潟),片貝,かたかい,37.370083,138.779889,15,947-0101,新潟県小千谷市片貝町４７８４−１２,1,1911-09-14,1984-04-01,0,NULL
1040203,d2ec83,高梨,高梨,たかなし,37.353306,138.808278,15,947-0102,新潟県小千谷市高梨町１９５０,1,1911-09-14,1984-04-01,0,NULL
1040204,5a43a3,小粟田,小粟田,こわだ,37.334889,138.796167,15,947-0041,新潟県小千谷市小粟田７８５,1,1911-09-14,1984-04-01,0,NULL
1040205,d3eed5,西小千谷,西小千谷,にしおぢや,37.314361,138.792333,15,947-0028,新潟県小千谷市城内３丁目２-２７,1,1911-09-14,1984-04-01,0,NULL
9942902,72a034,深沢(新潟),深沢,ふかさわ,37.409737,138.777932,15,940-2135,新潟県長岡市深沢町１７５,1,NULL,NULL,0,NULL
9942903,2460da,上富岡,上富岡,かみとみおか,37.422427,138.785613,15,940-2136,新潟県長岡市上富岡２丁目９８,1,NULL,NULL,0,NULL
9942904,02ac1b,才津,才津,さいづ,37.431887,138.791981,15,940-2132,新潟県長岡市才津南町２６７４,1,NULL,NULL,0,NULL
9942905,0aaeb7,有栗,有栗,ありくり,37.435843,138.802528,15,940-2133,新潟県長岡市才津西町１８０２,1,NULL,NULL,0,NULL
9942906,bfb184,西長岡,西長岡,にしながおか,37.441611,138.822861,15,940-2112,新潟県長岡市大島本町２丁目１−７９,1,1916-01-05,1995-04-01,0,NULL
9942907,825b20,西中学校前,西中学校前,にしちゅうがっこうまえ,37.445168,138.812386,15,940-2124,新潟県長岡市希望が丘３丁目３−３,1,NULL,NULL,0,NULL
