station_code,line_code,index,numbering
9962921,99629,21,HN20
9962922,99629,22,HN21
9962923,99629,23,HN22
9962924,99629,24,HN23
9962925,99629,25,HN24
9962926,99629,26,HN25
9962927,99629,27,HN26
9962931,99629,28,HN27
9962928,99629,29,HN28
9962929,99629,30,HN29
9962930,99629,31,HN31
9963001,99630,1,HK16/HS32
9963002,99630,2,HK17
1160314,99630,3,HS33
9963004,99630,4,HS34
9963005,99630,5,HS35
9963006,99630,6,HS36
9963007,99630,7,HS37
9963008,99630,8,HS38
9963009,99630,9,HS39/SY01
9963006,99631,1,KB01
9963102,99631,2,KB02
9963102,99632,1,KB02
9963202,99632,2,KB03
9963203,99632,3,KB04
9963204,99632,4,KB05
9963206,99632,5,KB06
9963207,99632,6,KB07
9963208,99632,7,KB08
9963209,99632,8,KB09
9963210,99632,9,KB10
9963211,99632,10,KB11
9963212,99632,11,KB12
9963213,99632,12,KB13
9963214,99632,13,KB14
9963215,99632,14,KB15
9963217,99632,15,KB16
9963215,99633,1,KB15
9963302,99633,2,KB21
9963303,99633,3,KB22
9963304,99633,4,KB23
9963305,99633,5,KB24
9963306,99633,6,KB25
9963307,99633,7,KB26
9963308,99633,8,KB27
9963309,99633,9,KB28
1162915,99633,10,KB29
1162915,99634,1,KB29
9963309,99634,2,KB28
9963308,99634,3,KB27
9963404,99634,4,KB31
9963405,99634,5,KB32
9963406,99634,6,KB33
9963206,99635,1,KB06
9963502,99635,2,KB41
9963503,99635,3,KB42
9963504,99635,4,KB43
9963505,99635,5,KB44
9963506,99635,6,KB45
9963507,99635,7,KB46
9963508,99635,8,KB47
9963509,99635,9,KB48
9963510,99635,10,KB49
9963511,99635,11,KB50
9963512,99635,12,KB51
9963513,99635,13,KB52
9963514,99635,14,KB53
9963515,99635,15,KB54
9963516,99635,16,KB55
9963517,99635,17,KB56
9963518,99635,18,KB57
9963519,99635,19,KB58
1163207,99635,20,KB59
9963210,99636,1,S01
100302,99636,2,S02
9963009,99637,1,SY01
9963702,99637,2,SY02
9963703,99637,3,SY03
9963704,99637,4,SY04
9963705,99637,5,SY05
9963706,99637,6,SY06
9963707,99637,7,SY07
9963708,99637,8,SY08
9963709,99637,9,SY09
9963710,99637,10,SY10
9963711,99637,11,SY11
9963712,99637,12,SY12
9963713,99637,13,SY13
9963714,99637,14,SY14
9963715,99637,15,SY15
9963716,99637,16,SY16
9963717,99637,17,SY17
9963718,99637,18,SY18
9963719,99637,19,SY19
9963720,99637,20,SY20
9963721,99637,21,SY21
9963722,99637,22,SY22
9963723,99637,23,SY23
9963724,99637,24,SY24
9963725,99637,25,SY25
9963726,99637,26,SY26
9963727,99637,27,SY27
9963728,99637,28,SY28
9963729,99637,29,SY29
9963730,99637,30,SY30
9963731,99637,31,SY31
9963732,99637,32,SY32
9963733,99637,33,SY33
9963734,99637,34,SY34
9963735,99637,35,SY35
9963736,99637,36,SY36
9963737,99637,37,SY37
9963738,99637,38,SY38
9963739,99637,39,SY39
9963740,99637,40,SY40
9963741,99637,41,SY41
9963742,99637,42,SY42
9963743,99637,43,SY43
9963740,99638,1,SY40
9963802,99638,2,SY51
9963803,99638,3,SY52
9963804,99638,4,SY53
9963805,99638,5,SY54
9963806,99638,6,SY55
9963807,99638,7,SY56
3400213,99615,1,NS01
9961502,99615,2,NS02
9961503,99615,3,NS03
9961504,99615,4,NS04
9961505,99615,5,NS05
9961506,99615,6,NS06
9961507,99615,7,NS07
9961508,99615,8,NS08
9961509,99615,9,NS09
9961510,99615,10,NS10
9961511,99615,11,NS11
9961512,99615,12,NS12
9961513,99615,13,NS13
9961514,99615,14,NS14
9961510,99640,1,NS10
9964002,99640,2,NS21
1163204,99642,1,NULL
9964202,99642,2,NULL
9964203,99642,3,NULL
9964204,99642,4,NULL
9964205,99642,5,NULL
9964206,99642,6,NULL
9964207,99642,7,NULL
9964208,99642,8,NULL
9964209,99642,9,NULL
1163207,99643,1,NULL
9964302,99643,2,NULL
9964303,99643,3,NULL
9964304,99643,4,NULL
9964305,99643,5,NULL
9964306,99643,6,NULL
9964307,99643,7,NULL
9964308,99643,8,NULL
1160907,99644,1,NULL
9964402,99644,2,NULL
9964403,99644,3,NULL
9964404,99644,4,NULL
1163312,99644,5,NULL
9964406,99644,6,NULL
9964407,99644,7,NULL
9964408,99644,8,NULL
9964409,99644,9,NULL
9964410,99644,10,NULL
9964411,99644,11,NULL
9964412,99644,12,NULL
9964413,99644,13,NULL
1170410,99644,14,NULL
1160803,99645,1,S09
9963702,99645,2,S10
9964503,99645,3,S11
9964504,99645,4,S12
9964505,99645,5,S13
9964506,99645,6,S14
9964507,99645,7,S15
9964508,99645,8,S16
9964509,99645,9,S17
100302,99646,1,S02
9963001,99646,2,S03
9964603,99646,3,S04
9964604,99646,4,S05
9964605,99646,5,S06
9964606,99646,6,S07
9964607,99646,7,S08
1160803,99646,8,S09
9964710,99647,1,K01
9964709,99647,2,K02
9964708,99647,3,K03
9964707,99647,4,K04
9964706,99647,5,K05
1161302,99647,6,K06
9964704,99647,7,K07
9964703,99647,8,K08
9964702,99647,9,K09
1160803,99647,10,K10
9963001,99648,1,P01
9964802,99648,2,P02
9964803,99648,3,P03
9964804,99648,4,P04
9964805,99648,5,P05
9964806,99648,6,P06
9964807,99648,7,P07
9964808,99648,8,P08
9964809,99648,9,P09
9964810,99648,10,PL07
9964811,99648,11,PL08
9964812,99648,12,PL09
1160310,99649,1,R01
3500123,99649,2,R02
9964903,99649,3,R03
9964904,99649,4,R04
9964905,99649,5,R05
9964906,99649,6,R06
1163938,99650,1,NULL
9965002,99650,2,NULL
9965003,99650,3,NULL
9965004,99650,4,NULL
9965005,99650,5,NULL
1162635,99651,1,01
9965102,99651,2,02
9965103,99651,3,03
9965104,99651,4,04
9965105,99651,5,05
9965106,99651,6,06
9965107,99651,7,07
9965108,99651,8,08
9965109,99651,9,09
9965110,99651,10,10
9965111,99651,11,11
9965112,99651,12,12
9965113,99651,13,13
9965114,99651,14,14
1170404,99701,1,NULL
9970102,99701,2,NULL
9970103,99701,3,NULL
9970104,99701,4,NULL
9970105,99701,5,NULL
9970106,99701,6,NULL
9970107,99701,7,NULL
9970108,99701,8,NULL
9970109,99701,9,NULL
9970201,99702,1,1
9970202,99702,2,2
9970203,99702,3,3
9970204,99702,4,4
9970205,99702,5,5
9970206,99702,6,6
9970207,99702,7,7
9970208,99702,8,8
9970209,99702,9,9
9970210,99702,10,10
9970211,99702,11,11
9970212,99702,12,12
9970213,99702,13,13
9970214,99702,14,14
9970215,99702,15,15
9970216,99702,16,16
9970217,99702,17,17
9970218,99702,18,18
9970219,99702,19,19
9970220,99702,20,20
9970221,99702,21,21
9970222,99702,22,22
9970205,99703,1,5
9970302,99703,2,23
9970303,99703,3,24
9970304,99703,4,25
9970305,99703,5,26
9970401,99704,1,NULL
9970402,99704,2,NULL
9970403,99704,3,NULL
9970404,99704,4,NULL
9970405,99704,5,NULL
9970406,99704,6,NULL
9970407,99704,7,NULL
9970408,99704,8,NULL
9970409,99704,9,NULL
9970410,99704,10,NULL
1170307,99705,1,NULL
1170306,99705,2,NULL
9970503,99705,3,NULL
9970504,99705,4,NULL
9970505,99705,5,NULL
9970506,99705,6,NULL
9970507,99705,7,NULL
9970508,99705,8,NULL
9970509,99705,9,NULL
9970510,99705,10,NULL
9970511,99705,11,NULL
9970512,99705,12,NULL
9970513,99705,13,NULL
9970514,99705,14,NULL
1172004,99705,15,NULL
9970601,99706,1,NULL
9970602,99706,2,NULL
9970603,99706,3,NULL
9970604,99706,4,NULL
9970605,99706,5,NULL
9970606,99706,6,NULL
9970607,99706,7,NULL
9970608,99706,8,NULL
9970609,99706,9,NULL
9970610,99706,10,NULL
9970601,99707,1,NULL
9970602,99707,2,NULL
9970603,99707,3,NULL
9970704,99707,4,NULL
9970705,99707,5,NULL
9970706,99707,6,NULL
9970707,99707,7,NULL
9970709,99707,8,NULL
9970708,99707,9,NULL
9970801,99708,1,NULL
9970802,99708,2,NULL
9970803,99708,3,NULL
9970901,99709,1,NULL
9970902,99709,2,NULL
9970903,99709,3,NULL
1161130,99709,4,NULL
9970904,99709,5,NULL
9970905,99709,6,NULL
9970906,99709,7,NULL
9970907,99709,8,NULL
9970908,99709,9,NULL
9970909,99709,10,NULL
9970910,99709,11,NULL
1171707,99709,12,NULL
9970912,99709,13,NULL
9970913,99709,14,NULL
9970914,99709,15,NULL
9970915,99709,16,NULL
9970916,99709,17,NULL
9970917,99709,18,NULL
9970918,99709,19,NULL
9970919,99709,20,NULL
9970920,99709,21,NULL
9970921,99709,22,NULL
9971001,99710,1,M1
9971002,99710,2,M2
9971003,99710,3,M3
9971004,99710,4,M4
9971005,99710,5,M5
9971006,99710,6,M6
9971007,99710,7,M7
9971008,99710,8,M8
9971009,99710,9,M9
9970901,99710,10,U1
9971011,99710,11,U2
9971012,99710,12,U3
9971013,99710,13,U4
9971014,99710,14,U5
9971015,99710,15,U6
9971016,99710,16,U7
9971017,99710,17,U8
9971018,99710,18,U9
9971019,99710,19,U10
9971020,99710,20,U11
9971021,99710,21,U12
9971022,99710,22,U13
9971023,99710,23,U14
9971024,99710,24,U15
9971025,99710,25,U16
9971026,99710,26,U17
9971027,99710,27,U18
9971001,99711,1,M1
9971002,99711,2,M2
9971003,99711,3,M3
9971004,99711,4,M4
9971005,99711,5,M5
9971006,99711,6,M6
9971007,99711,7,M7
9971008,99711,8,M8
9971009,99711,9,M9
9971110,99711,10,M9
9971111,99711,11,M10
9971112,99711,12,M11
9971113,99711,13,M12
9971114,99711,14,M13
9971115,99711,15,M14
9971116,99711,16,M15
9971117,99711,17,M16
9971118,99711,18,M17
9971119,99711,19,M18
9971120,99711,20,M19
9971121,99711,21,M20
9971122,99711,22,M21
9971123,99711,23,M22
9971124,99711,24,M23
9971125,99711,25,M24
9971126,99711,26,M25
9971127,99711,27,M26
9971128,99711,28,M27
9971129,99711,29,M28
9971130,99711,30,M29
9971131,99711,31,M30
9971132,99711,32,M31
9971133,99711,33,M32
9971134,99711,34,M33
9971135,99711,35,M34
9971136,99711,36,M35
9971137,99711,37,M36
9971138,99711,38,M37
9971139,99711,39,M38
9971140,99711,40,NULL
9971141,99711,41,M39
9971027,99712,1,U18
9971026,99712,2,U17
9971025,99712,3,U16
9971024,99712,4,U15
9971023,99712,5,U14
9971022,99712,6,U13
9971021,99712,7,U12
9971020,99712,8,U11
9971019,99712,9,U10
9971018,99712,10,U9
9971017,99712,11,U8
9971016,99712,12,U7
9971015,99712,13,U6
9971014,99712,14,U5
9971013,99712,15,U4
9971012,99712,16,U3
9971011,99712,17,U2
9970901,99712,18,U1
9971110,99712,19,M9
9971111,99712,20,M10
9971112,99712,21,M11
9971113,99712,22,M12
9971114,99712,23,M13
9971115,99712,24,M14
9971116,99712,25,M15
9971117,99712,26,M16
9971118,99712,27,M17
9971119,99712,28,M18
9971120,99712,29,M19
9971001,99713,1,M1
9971002,99713,2,M2
9971003,99713,3,H3
9971304,99713,4,H4
9971305,99713,5,H5
9971306,99713,6,H6
9971307,99713,7,H7
9971308,99713,8,H8
9971018,99713,9,H9
9971019,99713,10,U10
9971020,99713,11,U11
9971021,99713,12,U12
9971022,99713,13,U13
9971023,99713,14,U14
9971024,99713,15,U15
9971025,99713,16,U16
9971026,99713,17,U17
9971027,99713,18,U18
9971001,99714,1,M1
9971002,99714,2,M2
9971003,99714,3,M3
9971004,99714,4,M4
9971005,99714,5,M5
9971006,99714,6,M6
9971007,99714,7,M7
9971008,99714,8,M8
9971009,99714,9,M9
9971110,99714,10,M9
9971111,99714,11,M10
9971112,99714,12,M11
9971113,99714,13,M12
9971114,99714,14,M13
9971415,99714,15,E1
9971416,99714,16,E2
9971417,99714,17,E3
9971418,99714,18,E4
9971419,99714,19,E5
9971420,99714,20,E6
9971501,99715,1,Y5
9971502,99715,2,Y4
9971503,99715,3,Y3
9971504,99715,4,Y2
9971113,99715,5,Y1/M12
9971112,99715,6,M11
9971111,99715,7,M10
9971110,99715,8,M9
9970901,99715,9,U1
9971011,99715,10,U2
9971012,99715,11,U3
9971013,99715,12,U4
9971014,99715,13,U5
9971015,99715,14,U6
9971016,99715,15,U7
9971501,99716,1,Y5
9971502,99716,2,Y4
9971503,99716,3,Y3
9971504,99716,4,Y2
9971113,99716,5,Y1/M12
9971114,99716,6,M13
9971415,99716,7,E1
9971416,99716,8,E2
9971417,99716,9,E3
9971418,99716,10,E4
9971419,99716,11,E5
9971420,99716,12,E6
9971007,99717,1,W1
9971702,99717,2,W2
9971703,99717,3,W3
9971704,99717,4,W4
9971705,99717,5,W5
1172403,99718,1,NULL
9971802,99718,2,NULL
9971803,99718,3,NULL
9971804,99718,4,NULL
9971805,99718,5,NULL
9971806,99718,6,NULL
9971807,99718,7,NULL
9971808,99718,8,NULL
9971813,99718,9,NULL
9971809,99718,10,NULL
9971810,99718,11,NULL
9971811,99718,12,NULL
9971812,99718,13,NULL
1180430,99801,1,AK28
9980102,99801,2,AK29
9980103,99801,3,AK30
9980201,99802,1,K00
9980202,99802,2,K01
9980203,99802,3,K02
9980204,99802,4,K03
9980205,99802,5,K04
9980206,99802,6,K05
9980207,99802,7,K06
9980208,99802,8,K07
9980209,99802,9,K08
9980210,99802,10,K09
9980211,99802,11,K10
9980212,99802,12,K11
9980213,99802,13,K12
9980214,99802,14,K13
9980222,99802,15,K14
9980215,99802,16,K15
9980216,99802,17,K16
9980217,99802,18,K17
9980218,99802,19,K18
9980219,99802,20,K19
9980220,99802,21,K20
9980221,99802,22,K21
9980201,99803,1,N00
9980202,99803,2,N01
9980203,99803,3,N02
9980304,99803,4,N03
9980305,99803,5,N04
9980306,99803,6,N05
9980307,99803,7,N06
9980308,99803,8,N07
9980309,99803,9,N08
9980310,99803,10,N09
9980311,99803,11,N10
9980312,99803,12,N11
9980313,99803,13,N12
9980314,99803,14,N13
9980315,99803,15,N14
9980316,99803,16,N15
9980317,99803,17,N16
9980318,99803,18,N17
9980203,99804,1,S00
9980402,99804,2,S01
9980403,99804,3,S02
9980404,99804,4,S03
9980405,99804,5,S04
9980406,99804,6,S05
9980407,99804,7,S06
9980408,99804,8,S07
9980409,99804,9,S08
9980410,99804,10,S09
9980411,99804,11,S10
9980412,99804,12,S11
9980413,99804,13,S12
9980414,99804,14,S13
9980415,99804,15,S14
9980416,99804,16,S15
9980501,99805,1,IY10
9980502,99805,2,IY25
9980503,99805,3,IY26
9980504,99805,4,IY27
9980505,99805,5,IY28
9980506,99805,6,IY29
9980507,99805,7,IY30
9980508,99805,8,IY31
9980509,99805,9,IY32
9980510,99805,10,IY33
9980511,99805,11,IY34
9980512,99805,12,IY35
9980601,99806,1,IY01
9980602,99806,2,IY02
9980603,99806,3,IY03
9980604,99806,4,IY04
9980605,99806,5,IY05
9980606,99806,6,IY06
9980607,99806,7,IY07
9980608,99806,8,IY08
9980609,99806,9,IY09
9980501,99806,10,IY10
9980501,99807,1,IY10
9980702,99807,2,IY11
9980703,99807,3,IY12
9980704,99807,4,IY13
9980705,99807,5,IY14
9980706,99807,6,IY15
9980707,99807,7,IY16
9980708,99807,8,IY17
9980709,99807,9,IY18
9980710,99807,10,IY19
9980711,99807,11,IY20
9980712,99807,12,IY21
9980713,99807,13,IY22
9980714,99807,14,IY23
9980715,99807,15,IY24
9980801,99808,1,01
9980802,99808,2,02
9980803,99808,3,03
9980609,99808,4,04
9980805,99808,5,05
9980806,99808,6,06
9980608,99808,7,07
9980808,99808,8,08
9980809,99808,9,09
9980810,99808,10,10
9980811,99808,11,11
9980812,99808,12,12
9980813,99808,13,13
9980814,99808,14,14
9980815,99808,15,15
9980816,99808,16,16
9980817,99808,17,17
9980818,99808,18,18
9980819,99808,19,19
9980820,99808,20,20
9980821,99808,21,21
9980801,99809,1,01
9980802,99809,2,02
9980821,99809,3,21
9980820,99809,4,20
9980819,99809,5,19
9980818,99809,6,18
9980817,99809,7,17
9980816,99809,8,16
9980815,99809,9,15
9980814,99809,10,14
9980813,99809,11,13
9980812,99809,12,12
9980811,99809,13,11
9980810,99809,14,10
9980809,99809,15,09
9980808,99809,16,08
9980608,99809,17,07
9980806,99809,18,06
9980805,99809,19,05
9980609,99809,20,04
9980803,99809,21,03
9980801,99810,1,01
9980802,99810,2,02
9980821,99810,3,21
9980820,99810,4,20
9980819,99810,5,19
9980818,99810,6,18
9980817,99810,7,17
9980816,99810,8,16
9981009,99810,9,22
9981010,99810,10,23
9981011,99810,11,24
9980805,99811,1,05
9980609,99811,2,04
9980803,99811,3,03
9980802,99811,4,02
9980821,99811,5,21
9980820,99811,6,20
9980819,99811,7,19
9980818,99811,8,18
9980817,99811,9,17
9980816,99811,10,16
9981009,99811,11,22
9981010,99811,12,23
9981011,99811,13,24
9980809,99812,1,29
9981202,99812,2,28
9981203,99812,3,27
9981204,99812,4,26
9981205,99812,5,25
9980802,99812,6,02
9980801,99812,7,01
1180160,99814,1,TK26
1180802,99814,2,TK27
9981403,99814,3,TK28
9981404,99814,4,TK29
9981405,99814,5,TK30
9981406,99814,6,TK31
9981407,99814,7,TK32
9981408,99814,8,TK33
9981409,99814,9,TK34
9981410,99814,10,TK35
9981411,99814,11,TK36
9981412,99814,12,TK37
9981413,99814,13,TK38
9981414,99814,14,TK39
9981415,99814,15,TK40
9981415,99815,1,TK40
9981502,99815,2,TK41
9981503,99815,3,TK42
9981504,99815,4,TK43
9981505,99815,5,TK44
9981506,99815,6,TK45
9981507,99815,7,TK46
9981508,99815,8,TK47
1180129,99816,1,GN40
9981602,99816,2,GN39
9981603,99816,3,GN38
9981604,99816,4,GN37
9981605,99816,5,GN36
9981606,99816,6,GN35
9981607,99816,7,GN34
9981608,99816,8,GN33
9981609,99816,9,GN32
9981610,99816,10,GN31
9981611,99816,11,GN30
9981612,99816,12,GN29
9981613,99816,13,GN28
9981614,99816,14,GN27
9981615,99816,15,GN26
9981616,99816,16,GN25
9981617,99816,17,GN24
9981618,99816,18,GN23
9981619,99816,19,GN22
9981620,99816,20,GN21
9981602,99817,1,NULL
9981702,99817,2,NULL
9981703,99817,3,NULL
9981704,99817,4,NULL
9981705,99817,5,NULL
9981706,99817,6,NULL
9981707,99817,7,NULL
9981708,99817,8,NULL
9981709,99817,9,NULL
9981710,99817,10,NULL
9981711,99817,11,NULL
9981712,99817,12,NULL
9981713,99817,13,NULL
9981714,99817,14,NULL
9981715,99817,15,NULL
9981716,99817,16,NULL
9981717,99817,17,NULL
9981718,99817,18,NULL
9981719,99817,19,NULL
9981720,99817,20,NULL
9981721,99817,21,NULL
9981722,99817,22,NULL
9981723,99817,23,NULL
9981724,99817,24,NULL
9981725,99817,25,NULL
9981726,99817,26,NULL
9981727,99817,27,NULL
9981728,99817,28,NULL
9981729,99817,29,NULL
9981730,99817,30,NULL
9981731,99817,31,NULL
9981732,99817,32,NULL
9981733,99817,33,NULL
9981733,99818,1,NULL
9981802,99818,2,NULL
9981803,99818,3,NULL
9981804,99818,4,NULL
9981805,99818,5,NULL
9981806,99818,6,NULL
9981807,99818,7,NULL
9981808,99818,8,NULL
9981809,99818,9,NULL
9981810,99818,10,NULL
9981811,99818,11,NULL
9981812,99818,12,NULL
9981813,99818,13,NULL
9981814,99818,14,NULL
9981815,99818,15,NULL
9981816,99818,16,NULL
9981817,99818,17,NULL
9981818,99818,18,NULL
9981819,99818,19,NULL
9981820,99818,20,NULL
9981821,99818,21,NULL
9981822,99818,22,NULL
9981823,99818,23,NULL
9981824,99818,24,NULL
9981825,99818,25,NULL
9981826,99818,26,NULL
9981827,99818,27,NULL
1180140,99818,28,NULL
9981829,99818,29,NULL
9981834,99818,30,NULL
9981830,99818,31,NULL
9981831,99818,32,NULL
9981832,99818,33,NULL
9981833,99818,34,NULL
9981901,99819,1,NULL
9981902,99819,2,NULL
9981903,99819,3,NULL
9981733,99819,4,NULL
9981905,99819,5,NULL
9981906,99819,6,NULL
9981907,99819,7,NULL
9981908,99819,8,NULL
9981909,99819,9,NULL
9981910,99819,10,NULL
9981911,99819,11,NULL
1190313,99901,1,NULL
9990102,99901,2,NULL
9990103,99901,3,NULL
9990104,99901,4,NULL
9990105,99901,5,NULL
9990106,99901,6,NULL
9990107,99901,7,NULL
9990108,99901,8,NULL
9990109,99901,9,NULL
9990110,99901,10,NULL
3600312,99901,11,NULL
1191108,99902,1,NULL
9990202,99902,2,NULL
9990203,99902,3,NULL
9990204,99902,4,NULL
9990205,99902,5,NULL
9990206,99902,6,NULL
9990207,99902,7,NULL
9990208,99902,8,NULL
9990209,99902,9,NULL
9990210,99902,10,NULL
9990211,99902,11,NULL
9990212,99902,12,NULL
9990213,99902,13,NULL
9990214,99902,14,NULL
1191413,99902,15,NULL
9990210,99903,1,NULL
9990302,99903,2,NULL
9990303,99903,3,NULL
9990304,99903,4,NULL
9990305,99903,5,NULL
1191414,99903,6,NULL
1191413,99904,1,NULL
9990402,99904,2,NULL
9990403,99904,3,NULL
9990404,99904,4,NULL
9990405,99904,5,NULL
9990406,99904,6,NULL
9990407,99904,7,NULL
9990408,99904,8,NULL
9990409,99904,9,NULL
9990410,99904,10,NULL
9990411,99904,11,NULL
9990412,99904,12,NULL
9990413,99904,13,NULL
9990414,99904,14,NULL
9990415,99904,15,NULL
9990417,99904,16,NULL
1190613,99904,17,NULL
9992801,99928,1,NULL
9992802,99928,2,NULL
9992803,99928,3,NULL
9992804,99928,4,NULL
1190901,99905,1,K01
9990512,99905,2,K02
9990511,99905,3,K03
9990510,99905,4,K04
9990509,99905,5,K05
9990508,99905,6,K06
9990507,99905,7,K07
9990506,99905,8,K08
9990505,99905,9,K09/H01
9990504,99905,10,K10
100319,99905,11,K11
9990502,99905,12,K12
9990501,99905,13,K13
9990505,99906,1,H01/K09
9990602,99906,2,H02
9990603,99906,3,H03
9990604,99906,4,H04
9990605,99906,5,H05
9990606,99906,6,H06
3600401,99906,7,H07
9990701,99907,1,N01
9990702,99907,2,N02
9990703,99907,3,N03
9990704,99907,4,N04
9990705,99907,5,N05
9990706,99907,6,N06
9990707,99907,7,N07
9990708,99907,8,N08
9990709,99907,9,N09
9990710,99907,10,N10
9990711,99907,11,N11
9990712,99907,12,N12
9990713,99907,13,N13
3600102,99907,14,N14
9990715,99907,15,N15
9990716,99907,16,N16
100318,99908,1,NULL
9990802,99908,2,NULL
9990803,99908,3,NULL
9990804,99908,4,NULL
9990805,99908,5,NULL
9990806,99908,6,NULL
9990807,99908,7,NULL
9990808,99908,8,NULL
9990809,99908,9,NULL
9990810,99908,10,NULL
9990811,99908,11,NULL
9990812,99908,12,NULL
9990813,99908,13,NULL
9990901,99909,1,CK01
9990902,99909,2,CK02
9990903,99909,3,CK03
9990904,99909,4,CK04
9990905,99909,5,CK05
9990906,99909,6,CK06
9990907,99909,7,CK07
9990908,99909,8,CK08
9990909,99909,9,CK09
9990910,99909,10,CK10
9990911,99909,11,CK11
9990912,99909,12,CK12
9990913,99909,13,CK13
9990914,99909,14,CK14
9990915,99909,15,CK15
9990916,99909,16,CK16
9990917,99909,17,CK17
9990918,99909,18,CK18
9990919,99909,19,CK19
9990920,99909,20,CK20
9990921,99909,21,CK21
1191809,99910,1,NULL
9991002,99910,2,NULL
9991003,99910,3,NULL
9991004,99910,4,NULL
9991005,99910,5,NULL
9991006,99910,6,NULL
9991007,99910,7,NULL
9991008,99910,8,NULL
9991009,99910,9,NULL
9991010,99910,10,NULL
1192014,99910,11,NULL
1192014,99911,1,NULL
9991102,99911,2,NULL
9991103,99911,3,NULL
9991104,99911,4,NULL
9991105,99911,5,NULL
9991106,99911,6,NULL
9991107,99911,7,NULL
9991108,99911,8,NULL
9991109,99911,9,NULL
9991110,99911,10,NULL
9991111,99911,11,NULL
9991112,99911,12,NULL
9991113,99911,13,NULL
9991114,99911,14,NULL
9991115,99911,15,NULL
9991116,99911,16,NULL
9991117,99911,17,NULL
9991118,99911,18,NULL
9991119,99911,19,NULL
9991120,99911,20,NULL
9991121,99911,21,NULL
9991122,99911,22,NULL
9991123,99911,23,NULL
9991124,99911,24,NULL
9991125,99911,25,NULL
9991126,99911,26,NULL
9991127,99911,27,NULL
9991128,99911,28,NULL
9991129,99911,29,NULL
9991130,99911,30,NULL
9991131,99911,31,NULL
9991132,99911,32,NULL
9991133,99911,33,NULL
9991134,99911,34,NULL
9991135,99911,35,NULL
9991136,99911,36,NULL
9991137,99911,37,NULL
9991138,99911,38,NULL
9991139,99911,39,NULL
9991140,99911,40,NULL
9991141,99911,41,NULL
9991142,99911,42,NULL
9991143,99911,43,NULL
9991144,99911,44,NULL
9991145,99911,45,NULL
9991146,99911,46,NULL
1191814,99911,47,NULL
1190527,99912,1,NULL
9991202,99912,2,NULL
9991203,99912,3,NULL
9991204,99912,4,NULL
9991205,99912,5,NULL
9991206,99912,6,NULL
9991207,99912,7,NULL
9991208,99912,8,NULL
9991209,99912,9,NULL
9991210,99912,10,NULL
9991211,99912,11,NULL
9991212,99912,12,NULL
9991213,99912,13,NULL
9991214,99912,14,NULL
9991215,99912,15,NULL
9991216,99912,16,NULL
9991217,99912,17,NULL
9991218,99912,18,NULL
9991219,99912,19,NULL
9991220,99912,20,NULL
9991221,99912,21,NULL
9991222,99912,22,NULL
9991223,99912,23,NULL
9991224,99912,24,NULL
9991301,99913,1,11
9991302,99913,2,12
9991303,99913,3,13A
9991304,99913,4,13
9991305,99913,5,14
9991306,99913,6,15
9991307,99913,7,16
9991308,99913,8,17
9991309,99913,9,18
9991310,99913,10,19
9991311,99913,11,20
9991312,99913,12,21
9991313,99913,13,22
9991314,99913,14,23
9991315,99913,15,24
9991316,99913,16,25
9991317,99913,17,26
9991318,99913,18,27
9991319,99913,19,28
9991320,99913,20,29
9991321,99913,21,30
9991322,99913,22,31
9991323,99913,23,32
